Song Title,Artist,Creator,Circle Size,Total Notes,Average Interval,Minimum Interval,Maximum Interval,2 Chord,3 Chord,4 Chord,1 Note on Drag,2 Note on Drag,3 Note on Drag,Drag on 1 Drag,Drag on 2 Drag,Drag on 3 Drag,NPM,Difficulty 
True Blue,dj TAKA feat.AiMEE,ZZHBOY,4,912,133.96176129779838,91,1464,816,48,0,8,0,0,4,0,0,469.1559137480173,2.69
True Blue,dj TAKA feat.AiMEE,ZZHBOY,4,421,312.45675675675676,91,2927,321,50,0,28,0,0,15,0,0,216.57306983324045,1.87
True Blue,dj TAKA feat.AiMEE,ZZHBOY,4,1259,117.96836734693878,91,914,725,234,22,46,0,0,10,0,0,647.6615081236336,3.44
True Blue,dj TAKA feat.AiMEE,ZZHBOY,4,264,395.06463878326997,91,8780,264,0,0,53,0,0,53,0,0,135.8082908217945,3.28
True Blue,dj TAKA feat.AiMEE,ZZHBOY,4,585,177.91438356164383,91,2927,585,0,0,141,0,0,141,0,0,300.93882625284004,5.12
True Blue,dj TAKA feat.AiMEE,ZZHBOY,4,1336,112.13288069835112,91,1463,794,172,66,322,1,1,35,1,0,687.2722596133236,3.83
Todestrieb,Rche,SanadaYukimura,4,1248,131.6490486257928,40,1298,658,277,12,172,3,0,29,2,0,599.3612576340919,4.24
Todestrieb,Rche,SanadaYukimura,4,848,191.6,81,1298,455,195,1,68,17,0,18,11,0,407.2582904436778,3.05
Todestrieb,Rche,SanadaYukimura,4,429,373.99399399399397,162,1298,239,95,0,54,0,0,10,0,0,206.0304323117191,1.77
Oriental Shade,Seibin,Vampir,4,640,213.6150234741784,93,2437,640,0,0,7,0,0,7,0,0,278.34356584202555,4.93
Oriental Shade,Seibin,Vampir,4,369,394.5086705202312,187,2250,325,22,0,36,0,0,19,0,0,160.48246218079285,1.28
Oriental Shade,Seibin,Vampir,4,1162,184.21052631578948,62,2250,367,330,45,296,22,0,87,10,0,505.3675367319276,3.28
Oriental Shade,Seibin,Vampir,4,575,260.9942638623327,94,2250,473,51,0,96,2,0,34,1,0,250.07429743619483,1.66
Oriental Shade,Seibin,Vampir,4,430,317.7435897435897,93,2625,430,0,0,1,0,0,1,0,0,187.26727685797448,4.2
Oriental Shade,Seibin,Vampir,4,1033,190.9090909090909,93,2250,414,287,15,164,2,0,50,1,0,449.26391174189433,2.41
Mikansei Stride,Codama Saori,hikikuman,4,589,231.29842931937173,51,1438,198,165,19,334,8,0,86,6,0,395.01481026099594,2.81
Mikansei Stride,Codama Saori,hikikuman,4,419,248.19101123595505,102,1438,296,60,1,115,0,0,58,0,0,281.003744481082,1.76
Fading Star(banshi-Remix),banshi,erlinadewi-,4,1253,187.99143206854345,64,1923,444,313,61,238,7,9,44,4,0,488.4323776482741,2.77
Fading Star(banshi-Remix),banshi,erlinadewi-,4,389,426.3876404494382,128,2052,325,32,0,81,4,0,21,2,0,151.63622897460385,1.23
Fading Star(banshi-Remix),banshi,erlinadewi-,4,720,270.57754010695186,128,2052,409,148,5,142,2,0,28,1,0,280.6634572280585,1.85
Jodoh Pasti Bertemu,Afgan,-[Hotaru]-,4,196,501.5473684210526,220,2206,186,5,0,56,2,0,27,1,0,122.72499582568042,0.94
Jodoh Pasti Bertemu,Afgan,-[Hotaru]-,4,381,384.25,220,2206,122,122,5,89,4,0,36,2,0,238.56236433461348,1.52
Uh-Oh,kors k,DixonBlackwing,4,392,342.8551136363636,171,2057,314,39,0,49,4,0,24,2,0,193.22877728576006,1.45
Uh-Oh,kors k,DixonBlackwing,4,1435,132.18510405257393,42,1886,499,310,104,184,19,1,59,11,0,707.355345421086,4.35
Uh-Oh,kors k,DixonBlackwing,4,1102,154.32864450127877,85,1886,495,257,31,114,5,3,35,3,1,543.20947083905,3.07
Uh-Oh,kors k,DixonBlackwing,4,758,193.096,85,2057,494,132,0,167,0,0,68,0,0,373.64136015970945,2.22
"Conveyor Sokudo Max!? Shainin*Kaiten Zushi""Sushi & Peace""",Camellia feat. Nanahira,Adot,4,1367,130.21052631578948,71,1714,352,441,43,144,9,0,71,4,0,749.2326805027769,4.24
"Conveyor Sokudo Max!? Shainin*Kaiten Zushi""Sushi & Peace""",Camellia feat. Nanahira,Adot,4,604,217.27744510978044,71,2857,400,102,0,45,2,0,23,2,0,331.0435545162233,2.01
"Conveyor Sokudo Max!? Shainin*Kaiten Zushi""Sushi & Peace""",Camellia feat. Nanahira,Adot,4,1116,146.50874831763122,71,2857,384,348,12,122,20,0,47,12,0,611.6632563577901,3.24
"Conveyor Sokudo Max!? Shainin*Kaiten Zushi""Sushi & Peace""",Camellia feat. Nanahira,Adot,4,352,310.13105413105416,142,1714,352,0,0,32,0,0,17,0,0,192.92604501607715,1.38
"Conveyor Sokudo Max!? Shainin*Kaiten Zushi""Sushi & Peace""",Camellia feat. Nanahira,Adot,4,1565,115.19153439153439,71,2857,421,435,86,56,45,0,39,27,0,857.7535808243204,4.58
Fox4-Raize-,Getty vs. DJ DiA,Fresh Chicken,4,1176,127.12707182320442,75,1200,639,264,3,116,24,0,53,12,0,608.9793382010253,3.36
Fox4-Raize-,Getty vs. DJ DiA,Fresh Chicken,4,376,325.92067988668555,150,9300,332,22,0,60,6,0,30,3,0,194.70767956087204,1.42
Fox4-Raize-,Getty vs. DJ DiA,Fresh Chicken,4,1575,112.79411764705883,37,1200,572,351,91,320,72,7,150,37,3,815.5973279478018,4.58
Fox4-Raize-,Getty vs. DJ DiA,Fresh Chicken,4,643,213.05555555555554,75,1950,439,102,0,67,10,0,34,4,0,332.9708456320232,2.21
International Wrestling Festival 2015 -WORLD OF ANIKI-,Various Artists,Surono,4,6548,137.08890420399723,41,10851,2290,1934,130,826,47,4,204,13,3,658.0342382811518,4.08
Mushi no Sumu Tokoro,Camellia feat. Nana Takahashi,Shiirn,4,404,236.92307692307693,92,1486,404,0,0,1,0,0,1,0,0,246.77783886140128,3.69
Mushi no Sumu Tokoro,Camellia feat. Nana Takahashi,Shiirn,4,597,160.2013422818792,61,929,597,0,0,1,0,0,1,0,0,364.66923217885284,5.78
Mushi no Sumu Tokoro,Camellia feat. Nana Takahashi,Shiirn,4,325,282.07716049382714,92,743,325,0,0,2,0,0,2,0,0,207.14050499792862,4.08
Mushi no Sumu Tokoro,Camellia feat. Nana Takahashi,Shiirn,4,799,154.74576271186442,46,743,405,164,22,298,16,10,266,11,10,509.7505476043638,3.08
Mushi no Sumu Tokoro,Camellia feat. Nana Takahashi,Shiirn,4,1172,118.41763942931259,46,743,509,127,135,312,11,9,275,8,9,747.7192012419455,4.17
Sora no Senritsu -the melody of the cosmos- feat.lily-an (OP Cut),Iced Blade,arcwinolivirus,4,1410,129.42779291553134,53,1936,253,293,185,3,0,0,3,0,0,874.9250212009018,4.79
Sora no Senritsu -the melody of the cosmos- feat.lily-an (OP Cut),Iced Blade,arcwinolivirus,4,861,158.59766277128548,80,2258,339,261,0,42,0,0,10,0,0,534.26272571204,3.01
Sora no Senritsu -the melody of the cosmos- feat.lily-an (OP Cut),Iced Blade,arcwinolivirus,4,1072,134.180790960452,53,1936,405,245,59,213,0,0,48,0,0,665.1912217924587,3.74
Sora no Senritsu -the melody of the cosmos- feat.lily-an (OP Cut),Iced Blade,arcwinolivirus,4,544,239.29471032745593,161,2258,252,146,0,48,0,0,13,0,0,337.5597244916954,1.98
departure! (TV Size),Masatoshi Ono,Soul Evans,4,235,370.4466019417476,187,938,179,28,0,36,0,0,7,0,0,184.1813075566586,1.34
departure! (TV Size),Masatoshi Ono,Soul Evans,4,568,190.30423940149626,93,938,257,124,21,212,8,0,20,4,0,445.17013911566846,3.02
departure! (TV Size),Masatoshi Ono,Soul Evans,4,781,169.2579185520362,62,1406,188,175,77,190,35,8,54,16,6,612.1089412840441,3.59
departure! (TV Size),Masatoshi Ono,Soul Evans,4,381,273.1546762589928,94,1875,177,102,0,40,2,0,12,1,0,298.6088433152636,1.82
fantastic dreamer(TV-size),Machico,Adot,4,718,179.8718487394958,80,649,248,217,12,136,10,0,43,4,0,498.43227545672266,2.72
fantastic dreamer(TV-size),Machico,Adot,4,894,179.49475890985326,80,649,168,208,98,212,6,2,28,5,2,620.6106605268942,3.64
fantastic dreamer(TV-size),Machico,Adot,4,476,256.3443113772455,81,649,194,141,0,97,4,0,31,2,0,330.43699598523676,2.09
fantastic dreamer(TV-size),Machico,Adot,4,319,281.64144736842104,161,811,291,14,0,89,0,0,25,0,0,221.448322939686,1.42
Shukusai no Elementalia,Ni-Sokkususu,[Emiria],4,1568,171.3694493783304,88,1810,697,419,11,342,5,0,107,2,0,486.0859950606058,2.87
Shukusai no Elementalia,Ni-Sokkususu,[Emiria],4,2046,152.1782334384858,29,1810,700,369,192,389,8,6,125,3,3,634.2678226364791,3.98
Shukusai no Elementalia,Ni-Sokkususu,[Emiria],4,806,294.4030769230769,100,1810,496,155,0,65,0,0,20,0,0,249.8630816446736,1.98
Gekkou Ranbu,P*Light,SpectorDG,4,1075,151.50192554557125,79,2258,487,291,2,67,14,0,29,8,0,540.8623610109514,3.07
Gekkou Ranbu,P*Light,SpectorDG,4,421,295.7894736842105,80,2258,379,21,0,81,2,0,40,1,0,211.81679440521913,1.49
Gekkou Ranbu,P*Light,SpectorDG,4,1394,133.20541760722347,40,1290,454,359,74,108,5,0,31,4,0,701.3601220923407,4.15
Gekkou Ranbu,P*Light,SpectorDG,4,1518,121.21041879468845,40,2258,502,418,60,87,13,1,36,6,0,763.7479665252318,4.52
Gekkou Ranbu,P*Light,SpectorDG,4,561,266.41083521444693,80,2258,327,117,0,91,20,2,42,11,1,282.25468328106393,2.01
Beautiful Now (Feat. Jon Bellion),Zedd,SanadaYukimura,4,1421,206.32239382239382,58,2110,672,346,19,346,2,0,105,2,0,398.7316908917448,3.11
Beautiful Now (Feat. Jon Bellion),Zedd,SanadaYukimura,4,723,432.6923076923077,117,2110,267,228,0,44,1,0,6,1,0,202.87333744879064,1.67
STYX HELIX,MYTH & ROID,Tsukuyomi,4,386,252.77142857142857,121,1159,386,0,0,0,0,0,0,0,0,237.77745836841135,4.29
STYX HELIX,MYTH & ROID,Tsukuyomi,4,217,450.5416666666667,121,3415,217,0,0,3,0,0,3,0,0,133.6728198599618,3.03
STYX HELIX,MYTH & ROID,Tsukuyomi,4,214,456.88732394366195,122,1952,214,0,0,1,0,0,1,0,0,131.8248085254923,2.54
STYX HELIX,MYTH & ROID,Tsukuyomi,4,801,180.1090573012939,40,1616,359,115,60,226,9,0,54,3,0,492.80177187153936,3
STYX HELIX,MYTH & ROID,Tsukuyomi,4,319,456.88732394366195,121,2074,110,103,1,65,1,0,27,1,0,196.50520523192543,1.51
STYX HELIX,MYTH & ROID,Tsukuyomi,4,191,464.7,121,3781,191,0,0,3,0,0,3,0,0,117.65672162789265,3.65
Laplace,sakuzyo,ZZHBOY,4,755,169.68664383561645,96,2322,415,170,0,58,2,0,22,1,0,442.50813218587297,2.81
Laplace,sakuzyo,ZZHBOY,4,1053,138.01810584958218,48,775,399,306,14,93,0,0,25,0,0,617.1669711148666,3.8
Laplace,sakuzyo,ZZHBOY,4,352,303.97852760736197,96,775,302,25,0,24,0,0,12,0,0,206.3084271912944,1.55
Hi FiVE!,LiSA,Verniy_Chan,4,318,402.01119402985074,168,1349,220,49,0,35,0,0,18,0,0,176.27005903384054,1.44
Hi FiVE!,LiSA,Verniy_Chan,4,893,168.3421875,57,515,423,184,34,181,5,0,32,4,0,494.9973670352817,2.96
Hi FiVE!,LiSA,Verniy_Chan,4,1303,167.03720930232558,57,515,157,325,160,90,0,0,20,0,0,722.2637953493528,3.97
Hi FiVE!,LiSA,Verniy_Chan,4,702,209.20194174757282,84,675,330,186,0,73,0,0,27,0,0,389.12446994262905,2.1
Namae o Yobu yo (TV Size),Luck Life,puxtu,4,151,567.0666666666667,182,1464,151,0,0,1,0,0,1,0,0,86.61236663989905,2.22
Namae o Yobu yo (TV Size),Luck Life,puxtu,4,286,416.0686274509804,182,1464,124,81,0,23,0,0,16,0,0,164.3331864932677,1.49
Namae o Yobu yo (TV Size),Luck Life,puxtu,4,636,250.37758112094394,91,1464,136,112,92,34,9,0,26,1,0,365.4402329011128,2.69
Namae o Yobu yo (TV Size),Luck Life,puxtu,4,207,414.68932038834953,91,1464,207,0,0,1,0,0,1,0,0,118.7335092348285,2.71
Namae o Yobu yo (TV Size),Luck Life,puxtu,4,432,251.11834319526628,91,1464,246,93,0,26,0,0,16,0,0,248.2235544233974,1.84
Namae o Yobu yo (TV Size),Luck Life,puxtu,4,190,449.0899470899471,182,1464,190,0,0,0,0,0,0,0,0,109.17239662140162,2.14
Namae o Yobu yo (TV Size),Luck Life,puxtu,4,265,321.50757575757575,181,1464,265,0,0,0,0,0,0,0,0,152.26676370879701,2.59
COOLEST,CustomiZ,[-Star_Lenz-],4,531,225.06233766233765,159,639,241,145,0,122,7,0,45,4,0,365.5178743517966,2.03
COOLEST,CustomiZ,[-Star_Lenz-],4,787,151.74956217162872,79,320,372,185,15,149,2,0,41,2,0,541.737414528934,3.01
COOLEST,CustomiZ,[-Star_Lenz-],4,289,335.8488372093023,159,1276,229,30,0,88,8,0,46,4,0,198.93534027809648,1.35
COOLEST,CustomiZ,[-Star_Lenz-],4,1059,146.36655405405406,79,320,249,224,118,132,8,0,31,7,0,728.9706759671424,3.93
Koiiro ni Sake,CHiCO with HoneyWorks,[Baim],4,660,169.6219281663516,81,486,406,118,6,179,0,0,31,0,0,436.8546465448769,2.57
Koiiro ni Sake,CHiCO with HoneyWorks,[Baim],4,922,161.38489208633092,81,486,237,275,45,174,17,0,26,9,0,610.2727032036007,3.34
Koiiro ni Sake,CHiCO with HoneyWorks,[Baim],4,378,308.10689655172416,162,2595,204,87,0,52,0,0,24,0,0,250.19857029388402,1.73
the nature of dying,goreshit,Wonki,4,3483,153.69587852494578,21,4416,1196,1044,65,79,8,3,41,5,3,589.4298624155963,4.51
Dignity,Yooh,SanadaYukimura,4,1145,139.61323155216286,77,311,444,328,15,67,3,0,12,1,0,618.6903936383858,3.49
Dignity,Yooh,SanadaYukimura,4,386,332.53333333333336,155,933,276,55,0,27,2,0,14,1,0,208.5716086850803,1.41
Dignity,Yooh,SanadaYukimura,4,1579,112.43442622950819,38,311,457,438,82,136,0,0,54,0,0,853.1983681703155,4.83
Dignity,Yooh,SanadaYukimura,4,673,256.39252336448595,77,621,185,244,0,22,5,0,11,3,0,363.64946281103374,2.15
Puppet Theater of Twee-Box feat. Hatsune Miku,sasakure.UK,DE-CADE,4,2112,143.53953194180897,88,2823,1088,458,36,145,5,2,36,3,1,554.2143381967041,3.18
Puppet Theater of Twee-Box feat. Hatsune Miku,sasakure.UK,DE-CADE,4,2663,135.80849790544585,44,2823,895,564,212,204,9,0,45,4,0,698.8034008607117,4.32
Puppet Theater of Twee-Box feat. Hatsune Miku,sasakure.UK,DE-CADE,4,1190,238.62881177707675,1,2823,714,238,0,168,1,2,47,1,1,312.2703894195445,1.97
Theme of Rabi-Ribi,3R2,Kuo Kyoka,4,628,185.9271948608137,57,857,317,142,9,277,7,0,117,4,0,433.53698526112316,2.75
Theme of Rabi-Ribi,3R2,Kuo Kyoka,4,309,276.06493506493507,171,1371,309,0,0,28,2,0,15,1,0,217.82806386803426,1.39
Theme of Rabi-Ribi,3R2,Kuo Kyoka,4,828,163.51789077212806,42,857,279,211,41,368,8,0,137,4,0,571.6060888474682,3.85
Theme of Rabi-Ribi,3R2,Kuo Kyoka,4,464,240.5207756232687,171,857,260,102,0,145,12,0,81,7,0,320.3203203203203,1.97
Ofuzake Mode,Musashi Project & Toshiro Masuda,- R e b a -,4,335,214.32558139534885,60,960,108,97,11,176,21,0,70,15,0,430.48059624775124,2.46
Ofuzake Mode,Musashi Project & Toshiro Masuda,- R e b a -,4,184,313.46938775510205,240,960,112,36,0,64,5,0,28,5,0,236.44307375995888,1.6
Proof -Album ver-,Yokomin,[ A v a l o n ],4,429,350.74789915966386,108,2826,287,71,0,64,4,0,37,2,0,205.55000998203232,1.43
Proof -Album ver-,Yokomin,[ A v a l o n ],4,986,168.30241935483872,72,869,515,219,11,207,14,0,50,6,0,472.42962667199043,2.85
Proof -Album ver-,Yokomin,[ A v a l o n ],4,1344,156.52125,54,869,322,416,62,253,5,1,90,3,1,643.9608704332202,3.53
Proof -Album ver-,Yokomin,[ A v a l o n ],4,675,220.45246478873239,108,1522,463,106,0,102,2,0,46,1,0,323.41784787382716,1.97
Alone,Marshmello,erlinadewi-,4,362,394.20116618075804,211,2113,326,18,0,4,0,0,1,0,0,160.63187788427405,1.21
Alone,Marshmello,erlinadewi-,4,1052,191.7886524822695,105,1796,376,314,16,108,0,0,13,0,0,466.80866169684066,3.04
Alone,Marshmello,erlinadewi-,4,1337,184.46248294679398,105,1796,266,333,135,57,0,0,14,0,0,593.2729854455093,3.52
Alone,Marshmello,erlinadewi-,4,546,317.6470588235294,105,3381,306,120,0,52,0,0,13,0,0,242.2790202342918,2.13
Kotonoha,Banshi,erlinadewi-,4,323,394.36700336700335,159,2554,273,25,0,45,1,0,19,1,0,165.1765548159449,1.42
Kotonoha,Banshi,erlinadewi-,4,865,180.19538461538463,79,1277,437,214,0,5,4,0,4,2,0,442.34588209223637,2.77
Kotonoha,Banshi,erlinadewi-,4,494,283.6004842615012,159,1277,334,80,0,71,0,0,22,0,0,252.6229661890922,1.9
Kotonoha,Banshi,erlinadewi-,4,1251,149.5874840357599,39,1277,390,323,69,376,7,3,91,6,3,639.7395358351303,3.99
Sakura Kagetsu,AKITO,ZZHBOY,4,815,182.7985401459854,54,1304,557,129,0,137,2,0,56,1,0,385.172815778695,2.7
Sakura Kagetsu,AKITO,ZZHBOY,4,1218,157.90290037831022,54,1304,400,364,30,67,0,0,29,0,0,575.6325025993258,3.58
Sakura Kagetsu,AKITO,ZZHBOY,4,500,270.44708423326136,217,1739,428,36,0,8,0,0,4,0,0,236.3023409685245,1.54
nightfall (full ver),ginkiha,[Shana Lesus],4,836,377.00600600600603,163,2609,500,165,2,258,8,0,67,4,0,199.75309625263827,1.84
nightfall (full ver),ginkiha,[Shana Lesus],4,1447,265.1383315733897,81,2609,492,413,43,642,48,4,79,23,4,345.74489267651626,2.95
archive,kamome sano,Exaria-sama,4,1056,150.5339308578745,81,1297,530,230,22,264,2,1,101,2,1,534.3363384130143,3.17
archive,kamome sano,Exaria-sama,4,1426,126.41612903225807,40,1297,496,377,56,270,50,3,99,21,2,721.5564569857561,4.36
archive,kamome sano,Exaria-sama,4,1241,139.1325443786982,40,1622,499,299,48,320,9,1,102,5,1,627.9463976993852,3.82
archive,kamome sano,Exaria-sama,4,612,211.83243243243243,81,1298,500,56,0,103,1,0,41,1,0,309.6721961257242,1.98
CENSORED!!,t+pazolite,Kuo Kyoka,4,1117,143.45859872611464,76,462,459,323,4,166,17,0,58,9,0,591.9448860625331,3.23
CENSORED!!,t+pazolite,Kuo Kyoka,4,299,414.0257352941176,307,4923,247,26,0,45,7,0,28,6,0,158.4525702172761,1.22
CENSORED!!,t+pazolite,Kuo Kyoka,4,620,208.1608133086876,76,1230,464,78,0,118,5,0,46,4,0,328.5638579756227,2.1
CENSORED!!,t+pazolite,Kuo Kyoka,4,1317,132.3325499412456,38,462,439,361,52,186,32,5,82,16,5,697.933227344992,4.19
CENSORED!!,t+pazolite,Kuo Kyoka,4,1251,130.1907514450867,38,462,495,357,14,158,24,0,78,19,0,662.9570747217806,4.01
CENSORED!!,t+pazolite,Kuo Kyoka,4,1564,121.35237068965517,38,462,445,344,129,204,14,1,67,6,0,828.8288288288288,4.49
entelecheia,Rche,Starry-,4,1350,111.34108527131782,54,649,522,318,64,126,3,0,24,2,0,797.2048619654545,4.36
entelecheia,Rche,Starry-,4,367,305.59574468085106,162,1460,293,37,0,40,1,0,24,1,0,216.72161803060874,1.44
entelecheia,Rche,Starry-,4,1047,116.90813953488372,54,649,676,184,1,98,1,0,22,1,0,618.276659613208,3.4
entelecheia,Rche,Starry-,4,616,196.369140625,81,649,410,103,0,87,3,0,25,3,0,363.76162590423695,2.23
entelecheia,Rche,Starry-,4,1540,110.48461538461538,54,649,416,361,134,128,3,0,24,2,0,909.4040647605925,4.7
Ultimate Ascension,Camellia,Fresh Chicken,4,1221,111.75917215428034,75,1200,910,151,3,97,5,0,51,3,0,612.7569882400173,3.19
Ultimate Ascension,Camellia,Fresh Chicken,4,387,333.70786516853934,150,1800,327,30,0,44,1,0,24,1,0,194.21535990899815,1.41
Ultimate Ascension,Camellia,Fresh Chicken,4,1618,102.32558139534883,37,750,768,333,60,147,27,10,69,20,10,811.9908329011861,4.12
Ultimate Ascension,Camellia,Fresh Chicken,4,1796,94.4356120826709,37,1200,804,377,74,121,21,1,58,15,1,901.3198614898208,4.95
Ultimate Ascension,Camellia,Fresh Chicken,4,696,208.7873462214411,75,1200,444,126,0,68,4,0,30,2,0,349.2865387510664,2.13
Flower Dance,DJ OKAWARI,Narcissu,4,1568,199.06803355079217,37,600,649,356,69,346,140,29,120,51,25,391.67849723352083,2.5
Flower Dance,DJ OKAWARI,Narcissu,4,911,282.1664464993395,150,1350,605,153,0,145,38,19,112,29,19,227.56320853299584,1.58
Flower Dance,DJ OKAWARI,Narcissu,4,743,287.87061994609167,150,1350,743,0,0,41,0,0,41,0,0,185.59765525797573,5.11
SLoWMoTIoN,PinocchioP,Zei-,4,3601,135.02227171492206,46,1875,1068,1002,175,343,24,5,124,7,1,711.7632331431432,4
Paradisus-Paradoxum,MYTH & ROID,[ S a k u r a ],4,652,212.03846153846155,74,1194,195,209,13,140,11,0,33,5,0,442.73426889995477,3.03
Paradisus-Paradoxum,MYTH & ROID,[ S a k u r a ],4,383,269.7492354740061,149,2388,273,55,0,35,14,0,15,8,0,260.0724309642372,1.79
Paradisus-Paradoxum,MYTH & ROID,[ S a k u r a ],4,1002,166.57169811320756,74,1194,190,221,110,290,34,8,78,18,8,679.8213377056595,4.37
NAVILLERA,GFRIEND,Shinzo-,4,643,405.99571734475376,240,3840,293,175,0,76,4,0,35,4,0,203.06973218797373,1.48
NAVILLERA,GFRIEND,Shinzo-,4,1278,219.46820809248555,80,1680,491,338,37,97,12,0,31,7,0,403.10370931112794,2.73
NAVILLERA,GFRIEND,Shinzo-,4,1748,180.8,60,1680,476,453,122,361,29,15,97,23,10,551.3499873832955,3.36
NAVILLERA,GFRIEND,Shinzo-,4,967,325.77319587628864,120,1920,199,384,0,86,12,0,34,7,0,305.3941384537645,1.99
Ju-Ju- Yakiniku no Hi kara Phenix!?~Saitan no Sumibi Yaki~,Camellia feat. Nanahira,Shirou,4,1050,157.12290502793297,41,1333,387,327,3,168,4,0,61,2,0,551.3644081146838,3.21
Ju-Ju- Yakiniku no Hi kara Phenix!?~Saitan no Sumibi Yaki~,Camellia feat. Nanahira,Shirou,4,1582,104.74860335195531,41,1333,659,328,85,222,5,1,58,4,0,830.7223748927902,4.39
Ju-Ju- Yakiniku no Hi kara Phenix!?~Saitan no Sumibi Yaki~,Camellia feat. Nanahira,Shirou,4,652,212.26415094339623,83,1333,410,121,0,82,4,0,41,1,0,342.37104199121313,1.98
Tomorrow Perfume (tpz Despair Remix),t+pazolite,Critical_Star,4,1167,132.04827586206898,88,618,596,254,21,27,0,0,14,0,0,606.1340558695972,3.08
Tomorrow Perfume (tpz Despair Remix),t+pazolite,Critical_Star,4,573,244.95095948827293,88,1059,367,103,0,49,0,0,30,0,0,297.6133796172058,1.94
Tomorrow Perfume (tpz Despair Remix),t+pazolite,Critical_Star,4,1644,111.97076023391813,88,618,506,431,84,94,8,0,48,8,0,853.8855080116691,4.21
Pumpin' Junkies,t+pazolite,Draftnell,4,2739,157.98759598346132,52,1263,867,614,208,494,35,16,268,29,16,612.1673570342998,3.94
Pumpin' Junkies,t+pazolite,Draftnell,4,1428,211.94374009508715,78,2053,1098,165,0,321,29,0,220,29,0,319.1584468218256,1.95
Pumpin' Junkies,t+pazolite,Draftnell,4,2388,167.48465873512836,52,1263,845,716,37,352,3,0,199,3,0,533.718747206246,2.96
Pumpin' Junkies,t+pazolite,Draftnell,4,3134,155.5075581395349,39,1263,666,713,326,430,16,15,231,16,15,700.449980629973,4.52
Pumpin' Junkies,t+pazolite,Draftnell,4,820,337.2925598991173,157,1895,768,26,0,181,2,0,147,2,0,183.2702565783592,1.24
Flashes,Dollscythe,ZZHBOY,4,1338,104.03798767967146,83,334,659,269,47,268,56,0,121,40,0,784.2984007268535,4.01
Flashes,Dollscythe,ZZHBOY,4,238,431.20425531914896,166,1334,234,2,0,8,0,0,4,0,0,139.5089830889321,1.04
Flashes,Dollscythe,ZZHBOY,4,1107,119.07520564042304,83,334,616,217,19,74,0,0,34,0,0,648.89262302289,3.22
Flashes,Dollscythe,ZZHBOY,4,664,182.9115523465704,83,667,446,109,0,51,0,0,17,0,0,389.2183393741635,2.08
Gokuraku Jodo,GARNiDELiA,SanadaYukimura,4,497,496.62997658079627,229,1833,359,69,0,67,8,0,32,4,0,140.32412897396802,1.19
Gokuraku Jodo,GARNiDELiA,SanadaYukimura,4,1971,172.8288508557457,57,687,618,478,131,302,8,0,106,4,0,556.4966965949518,3.34
Gokuraku Jodo,GARNiDELiA,SanadaYukimura,4,1317,238.27078651685395,57,1375,492,372,27,154,8,0,49,3,0,371.84482466542437,2.48
Gokuraku Jodo,GARNiDELiA,SanadaYukimura,4,770,400.8714555765595,229,1833,290,240,0,79,7,0,34,4,0,217.40358010051386,1.62
Completeness Under Incompleteness,"Camellia as ""Reverse of Riot""",Fresh Chicken,4,1059,148.6270136307311,77,2320,570,225,13,105,2,0,48,1,0,527.0929422304808,3.33
Completeness Under Incompleteness,"Camellia as ""Reverse of Riot""",Fresh Chicken,4,379,332.5376044568245,154,2783,341,19,0,50,2,0,26,1,0,189.5205313909007,1.46
Completeness Under Incompleteness,"Camellia as ""Reverse of Riot""",Fresh Chicken,4,1550,115.88599033816425,38,2783,593,376,63,96,0,0,27,0,0,771.4769220559446,4.81
Completeness Under Incompleteness,"Camellia as ""Reverse of Riot""",Fresh Chicken,4,610,231.99613152804642,77,2938,426,92,0,11,2,0,6,1,0,303.6134983575007,2.18
